memno,date,code,amount,
91,1998/2/28,A1,640,
91,1998/3/31,A1,680,
91,1998/4/30,A1,720,
91,1998/5/29,A1,760,
91,1998/6/30,A1,800,
91,1998/7/20,A0,25,
91,1998/7/20,C0,6367.5,
91,1998/7/20,H0,25,
91,1998/7/31,A1,840,
91,1998/8/29,A1,880,
91,1998/5/9,B0,-88000,
91,1998/9/30,A1,600,
91,1998/10/31,A1,600,
91,1998/11/28,A1,600,
91,1998/12/24,A1,600,
91,1999/1/30,A1,600,
91,1999/2/27,A1,600,
91,1999/3/31,A1,600,
91,1999/4/30,A1,600,
91,1999/5/29,A1,600,
91,1999/6/30,A1,600,
91,1999/7/19,C0,2010.9,
91,1999/7/19,H0,25,
91,1999/7/31,A1,600,
91,1999/8/31,A1,600,
91,1999/9/30,A1,300,
91,1999/10/30,A1,410,
91,1999/11/30,A1,330,
91,1999/12/24,A1,360,
91,2000/1/29,A1,390,
91,2000/2/29,A1,420,
91,2000/3/31,A1,450,
91,2000/4/29,A1,480,
91,2000/5/31,A1,510,
91,2000/6/30,A1,540,
91,2000/7/29,A1,570,
91,2000/7/31,C0,2483.7,
91,2000/7/31,H0,25,
91,2000/8/31,A1,300,
91,2000/9/30,A1,553,
91,2000/10/31,A1,340,
91,2000/11/30,A1,380,
91,2000/12/23,A1,420,
91,2001/1/20,A1,460,
91,2001/2/28,A1,500,
91,2001/3/31,A1,540,
91,2001/4/28,A1,580,
91,2001/5/31,A1,620,
91,2001/6/30,A1,660,
91,2001/7/31,A1,4700,
91,2001/5/8,C0,2953.9,
91,2001/6/8,C1,-2953.9,
91,2001/7/8,H0,25,
91,2001/8/8,H0,-25,
91,2001/10/8,B1,-4400,
91,2001/8/31,A1,300,
91,2001/9/30,A1,300,
91,2001/10/31,A1,300,
91,2001/11/30,A1,300,
91,2001/12/22,A1,300,
91,2002/1/31,A1,300,
91,2002/2/28,A1,300,
91,2002/3/28,A1,300,
91,2002/4/30,A1,300,
91,2002/5/31,A1,300,
91,2002/6/29,A1,300,
91,2002/7/31,A1,300,
91,2002/8/31,A1,300,
91,2002/4/9,C3,2727.4,
91,2002/6/9,C1,-2727.4,
91,2002/6/9,H0,25,
91,2002/7/9,H0,-25,
91,2002/9/28,A1,300,
91,2002/3/10,B1,-55000,
91,2002/10/31,A1,300,
91,2002/11/30,A1,300,
91,2002/12/24,A1,300,
91,2003/1/25,A1,300,
91,2003/2/28,A1,300,
91,2003/3/29,A1,300,
91,2003/4/30,A1,300,
91,2003/5/31,A1,300,
91,2003/6/28,A1,300,
91,2003/7/31,A1,300,
91,2003/8/25,H0,25,
91,2003/8/26,H0,-25,
91,2003/8/27,C3,168.66,
91,2003/8/28,C1,-168.66,
91,2003/8/30,A1,300,
91,2003/9/30,A1,300,
91,2003/10/31,A1,300,
91,2003/11/29,A1,300,
91,2003/12/24,A1,300,
91,2004/1/17,A1,300,
91,2004/2/28,A1,300,
91,2004/3/31,A1,300,
91,2004/4/30,A1,300,
91,2004/5/29,A1,300,
91,2004/6/30,A1,300,
91,2004/7/31,A1,300,
91,2004/8/31,A1,300,
91,2004/10/9,H0,25,
91,2004/11/9,H0,-25,
91,2004/12/9,C0,268.92,
91,2004/9/13,C1,-218.92,
91,2004/9/14,C0,-50,
91,2004/9/29,A1,300,
91,2004/10/30,A1,300,
91,2004/11/30,A1,300,
91,2004/12/24,A1,300,
91,2005/1/29,A1,300,
91,2005/2/26,A1,300,
91,2005/3/31,A1,300,
91,2005/4/30,A1,300,
91,2005/5/31,A1,300,
91,2005/6/30,A1,300,
91,2005/7/30,A1,300,
91,2005/12/8,H0,25,
91,2005/8/13,H0,-25,
91,2005/8/14,C0,412.92,
91,2005/8/15,C1,-412.92,
91,2005/8/31,A1,300,
91,2005/9/30,A1,300,
99,1997/1/31,A3,610,
99,1997/2/28,A3,600,
99,1997/3/26,A3,600,
99,1997/4/30,A3,630,
99,1997/5/28,A3,607,
99,1997/6/25,A3,602.8,
99,1997/6/30,C3,2742.48,
99,1997/6/30,H3,25,
99,1997/7/30,A3,640,
99,1997/8/29,A3,692.6,
99,1997/9/29,A3,600,
99,1997/10/31,A3,700,
99,1997/11/28,A3,600,
99,1997/12/29,A3,600,
99,1998/1/21,A3,600,
99,1998/3/3,A3,620,
99,1998/3/31,A3,610,
99,1998/4/30,A3,620,
99,1998/5/28,A3,670,
99,1998/6/30,A1,600,
99,1998/7/20,C0,3353.12,
99,1998/7/20,H0,25,
99,1998/7/31,A1,600,
99,1998/1/8,B0,-58500,
99,1998/8/29,A1,600,
99,1998/9/30,A1,600,
99,1998/10/31,A1,600,
99,1998/11/28,A1,600,
99,1998/12/24,A1,600,
99,1999/1/30,A1,600,
99,1999/2/27,A1,600,
99,1999/3/31,A1,600,
99,1999/4/30,A1,600,
99,1999/5/29,A1,600,
99,1999/6/30,A1,600,
99,1999/7/19,C0,493.1,
99,1999/7/19,H0,25,
99,1999/7/31,A1,600,
99,1999/8/31,A1,600,
99,1999/9/30,A1,600,
99,1999/10/30,A1,600,
99,1999/11/30,A1,600,
99,1999/12/24,A1,600,
99,2000/1/29,A1,600,
99,2000/2/29,A1,600,
99,2000/3/31,A1,600,
99,2000/4/29,A1,600,
99,2000/5/31,A1,600,
99,2000/6/30,A1,600,
99,2000/7/29,A1,600,
99,2000/7/31,C0,941.8,
99,2000/7/31,H0,25,
99,2000/8/31,A1,600,
99,2000/9/30,A1,617.5,
99,2000/10/31,A1,635,
99,2000/11/30,A1,652.5,
99,2000/12/23,A1,670,
99,2001/1/20,A1,687.5,
99,2001/2/28,A1,705,
99,2001/3/31,A1,722.5,
99,2001/4/28,A1,740,
99,2001/5/31,A1,757.5,
99,2001/6/30,A1,775,
99,2001/7/31,A1,792.5,
99,2001/5/8,C0,1441,
99,2001/6/8,C1,-1441,
99,2001/7/8,H0,25,
99,2001/8/8,H0,-25,
99,2001/8/31,A1,600,
99,2001/9/30,A1,600,
99,2001/10/31,A1,600,
99,2001/11/30,A1,600,
99,2001/12/22,A1,600,
99,2002/1/31,A1,600,
99,2002/2/28,A1,600,
99,2002/3/28,A1,600,
99,2002/4/30,A1,600,
99,2002/7/5,A3,10862.5,
99,2002/5/31,A1,600,
99,2002/6/29,A1,600,
99,2002/7/31,A1,600,
99,2002/8/31,A1,600,
99,2002/4/9,C3,1654.9,
99,2002/6/9,C1,-1654.9,
99,2002/6/9,H0,25,
99,2002/7/9,H0,-25,
99,2002/9/28,A1,600,
99,2002/10/31,A1,600,
99,2002/11/30,A1,600,
99,2002/12/24,A1,600,
99,2003/1/25,A1,600,
99,2003/2/28,A1,600,
99,2003/3/29,A1,600,
99,2003/4/30,A1,600,
99,2003/5/31,A1,600,
99,2003/6/28,A1,600,
99,2003/7/31,A1,600,
99,2003/8/25,H0,25,
99,2003/8/26,H0,-25,
99,2003/8/27,C3,2513.53,
99,2003/8/28,C1,-2513.53,
99,2003/8/30,A1,600,
99,2003/9/30,A1,600,
99,2003/10/31,A1,600,
99,2003/11/29,A1,600,
99,2003/12/24,A1,600,
99,2004/1/17,A1,600,
99,2004/2/28,A1,600,
99,2004/3/31,A1,600,
99,2004/4/30,A1,600,
99,2004/5/29,A1,600,
99,2004/6/30,A1,600,
99,2004/7/31,A1,600,
99,2004/8/31,A1,600,
99,2004/10/9,H0,25,
99,2004/11/9,H0,-25,
99,2004/12/9,C0,2298.82,
99,2004/9/13,C1,-2048.82,
99,2004/9/14,C0,-250,
99,2004/9/29,A1,600,
99,2004/10/30,A1,600,
99,2004/11/30,A1,600,
99,2004/12/24,A1,600,
99,2005/1/29,A1,600,
99,2005/2/26,A1,600,
99,2005/3/31,A1,600,
99,2005/4/30,A1,600,
99,2005/5/31,A1,600,
99,2005/6/30,A1,600,
99,2005/7/30,A1,600,
99,2005/12/8,H0,25,
99,2005/8/13,H0,-25,
99,2005/8/14,C0,2586.82,
99,2005/8/15,C1,-2586.82,
99,2005/8/31,A1,600,
99,2005/9/30,A1,600,
103,1997/1/31,A1,1280,
103,1997/2/28,A1,1320,
103,1997/3/27,A1,1360,
103,1997/4/30,A1,1400,
103,1997/5/31,A1,1440,
103,1997/6/27,A1,1480,
103,1997/6/30,A3,25,
103,1997/6/30,C3,6266.9,
103,1997/6/30,H3,25,
103,1997/7/31,A1,1520,
103,1997/8/30,A1,1560,
103,1997/9/30,A1,1600,
103,1997/10/31,A1,1640,
103,1997/11/29,A1,1680,
103,1997/12/24,A1,1720,
103,1998/1/24,A1,1760,
103,1998/2/28,A1,1800,
103,1998/3/31,A1,1840,
103,1998/4/30,A1,1880,
103,1998/5/29,A1,1920,
103,1998/6/30,A1,1960,
103,1998/7/20,A0,25,
103,1998/7/20,C0,7741.7,
103,1998/7/20,H0,25,
103,1998/7/31,A1,2000,
103,1998/8/29,A1,300,
103,1998/9/30,A1,350,
103,1998/10/31,A1,400,
103,1998/11/28,A1,450,
103,1998/12/24,A1,500,
103,1999/1/30,A1,550,
103,1999/2/27,A1,300,
103,1999/3/31,A1,350,
103,1999/4/30,A1,400,
103,1999/5/29,A1,450,
103,1999/6/30,A1,300,
103,1999/7/19,A0,25,
103,1999/7/19,C0,9093.5,
103,1999/7/19,H0,25,
103,1999/7/31,A1,350,
103,1999/8/31,A1,400,
103,1999/2/9,B1,-40000,
103,1999/9/30,A1,450,
103,1999/10/30,A1,500,
103,1999/11/30,A1,550,
103,1999/12/24,A1,600,
103,2000/1/29,A1,650,
103,2000/2/29,A1,700,
103,2000/3/31,A1,750,
103,2000/4/29,A1,800,
103,2000/5/31,A1,300,
103,2000/6/30,A1,350,
103,2000/7/29,A1,300,
103,2000/7/31,C0,7620.3,
103,2000/7/31,H0,25,
103,2000/1/8,A0,25,
103,2000/8/31,A1,350,
103,2000/9/30,A1,400,
103,2000/10/31,A1,450,
103,2000/11/30,A1,500,
103,2000/12/23,A1,550,
103,2001/1/20,A1,600,
103,2001/2/28,A1,300,
103,2001/3/31,A1,350,
103,2001/4/28,A1,300,
103,2001/5/31,A1,365,
103,2001/6/30,A1,430,
103,2001/7/31,A1,495,
103,2001/5/8,C0,8378.1,
103,2001/6/8,C1,-8378.1,
103,2001/7/8,H0,25,
103,2001/8/8,H0,-25,
103,2001/8/31,A1,300,
103,2001/9/30,A1,300,
103,2001/10/31,A1,300,
103,2001/11/30,A1,300,
103,2001/12/22,A1,300,
103,2002/1/31,A1,300,
103,2002/2/28,A1,300,
103,2002/3/28,A1,300,
103,2002/4/30,A1,300,
103,2002/5/31,A1,300,
103,2002/6/29,A1,300,
103,2002/7/31,A1,300,
103,2002/8/31,A1,300,
103,2002/4/9,C3,7237.3,
103,2002/6/9,C1,-7237.3,
103,2002/6/9,H0,25,
103,2002/7/9,H0,-25,
103,2002/9/28,A1,300,
103,2002/3/10,B1,-70000,
103,2002/10/31,A1,300,
103,2002/11/30,A1,300,
103,2002/12/24,A1,300,
103,2003/1/25,A1,300,
103,2003/2/28,A1,300,
103,2003/3/29,A1,300,
103,2003/4/30,A1,300,
103,2003/5/31,A1,300,
103,2003/6/28,A1,300,
103,2003/7/31,A1,300,
103,2003/8/25,H0,25,
103,2003/8/26,H0,-25,
103,2003/8/27,C3,3930.57,
103,2003/8/28,C1,-3930.57,
103,2003/8/30,A1,300,
103,2003/9/30,A1,300,
103,2003/10/31,A1,300,
103,2003/11/29,A1,300,
103,2003/12/24,A1,300,
103,2004/1/17,A1,300,
103,2004/2/28,A1,300,
103,2004/3/31,A1,300,
103,2004/4/30,A1,300,
103,2004/5/29,A1,300,
103,2004/6/30,A1,300,
103,2004/7/31,A1,300,
103,2004/8/31,A1,300,
103,2004/10/9,H0,25,
103,2004/11/9,H0,-25,
103,2004/12/9,C0,3278.46,
103,2004/9/13,C1,-3278.46,
103,2004/9/29,A1,300,
103,2004/10/30,A1,300,
103,2004/11/15,A3,0.87,
103,2004/11/30,A1,300,
103,2004/12/24,A1,300,
103,2005/1/29,A1,300,
103,2005/2/26,A1,300,
103,2005/3/31,A1,300,
103,2005/4/30,A1,300,
103,2005/5/31,A1,300,
103,2005/6/30,A1,300,
103,2005/7/30,A1,300,
103,2005/12/8,H0,25,
103,2005/8/13,H0,-25,
103,2005/8/14,C0,3422.48,
103,2005/8/15,C1,-3422.48,
103,2005/8/31,A1,300,
103,2005/9/30,A1,300,
112,1997/1/31,A1,1040,
112,1997/2/28,A1,1080,
112,1997/3/27,A1,1120,
112,1997/4/30,A1,1160,
112,1997/5/31,A1,1200,
112,1997/6/27,A1,1240,
112,1997/6/30,C3,5060.3,
112,1997/6/30,H3,25,
112,1997/7/31,A1,1280,
112,1997/8/30,A1,1320,
112,1997/9/30,A1,1360,
112,1997/10/31,A1,1400,
112,1997/11/29,A1,1200,
112,1997/12/24,A1,1240,
112,1998/1/24,A1,1280,
112,1998/2/28,A1,1320,
112,1998/3/31,A1,1360,
112,1998/4/30,A1,1400,
112,1998/5/29,A1,1440,
112,1998/6/30,A1,1480,
112,1998/7/20,C0,6266.6,
112,1998/7/20,H0,25,
112,1998/7/31,A1,1520,
112,1998/8/29,A1,1560,
112,1998/9/30,A1,1600,
112,1998/10/31,A1,1200,
112,1998/11/28,A1,1250,
112,1998/12/24,A1,1300,
112,1999/1/30,A1,1350,
112,1999/2/27,A1,1400,
112,1999/3/31,A1,1450,
112,1999/4/30,A1,1500,
112,1999/5/29,A1,1550,
112,1999/6/30,A1,1600,
112,1999/7/19,C0,7612.7,
112,1999/7/19,H0,25,
112,1999/7/31,A1,1650,
112,1999/8/31,A1,1700,
112,1999/9/30,A1,1750,
112,1999/10/30,A1,1200,
112,1999/11/30,A1,1250,
112,1999/12/24,A1,1300,
112,2000/1/29,A1,1350,
112,2000/2/29,A1,1400,
112,2000/3/31,A1,1450,
112,2000/4/29,A1,1500,
112,2000/5/31,A1,1550,
112,2000/6/30,A1,1600,
112,2000/7/29,A1,1043,
112,2000/7/31,C0,9118.9,
112,2000/7/31,H0,25,
112,2000/8/31,A1,650,
112,2000/9/30,A1,700,
112,2000/10/31,A1,750,
112,2000/11/30,A1,800,
112,2000/12/23,A1,850,
112,2001/1/20,A1,900,
112,2001/2/28,A1,950,
112,2001/3/31,A1,1000,
112,2001/4/28,A1,1050,
112,2001/5/31,A1,1100,
112,2001/6/30,A1,1150,
112,2001/7/31,A1,1200,
112,2001/5/8,C0,10504.9,
112,2001/6/8,C1,-10504.9,
112,2001/7/8,H0,25,
112,2001/8/8,H0,-25,
112,2001/8/31,A1,600,
112,2001/9/30,A1,200,
112,2001/4/10,B0,-70000,
112,2001/10/31,A1,600,
112,2001/11/30,A1,600,
112,2001/12/22,A1,600,
112,2002/1/31,A1,600,
112,2002/2/28,A1,600,
112,2002/3/28,A1,600,
112,2002/4/30,A1,600,
112,2002/5/31,A1,600,
112,2002/6/29,A1,600,
112,2002/7/31,A1,600,
112,2002/8/31,A1,600,
112,2002/4/9,C3,5808,
112,2002/6/9,C1,-5808,
112,2002/6/9,H0,25,
112,2002/7/9,H0,-25,
112,2002/9/28,A1,600,
112,2002/10/31,A1,600,
112,2002/11/30,A1,600,
112,2002/12/24,A1,600,
112,2003/1/25,A1,600,
112,2003/2/28,A1,600,
112,2003/3/29,A1,600,
112,2003/4/30,A1,600,
112,2003/5/31,A1,600,
112,2003/6/28,A1,600,
112,2003/7/31,A1,600,
112,2003/8/25,H0,25,
112,2003/8/26,H0,-25,
112,2003/8/27,C3,6142.98,
112,2003/8/28,C1,-6142.98,
112,2003/8/30,A1,600,
112,2003/9/30,A1,600,
112,2003/10/31,A1,600,
112,2003/11/29,A1,600,
112,2003/12/24,A1,600,
112,2004/1/17,A1,600,
112,2004/2/28,A1,600,
112,2004/3/31,A1,600,
112,2004/4/13,B0,-36018.3,
112,2004/4/30,A1,600,
112,2004/5/29,A1,600,
112,2004/6/30,A1,600,
112,2004/7/31,A1,600,
112,2004/8/31,A1,600,
112,2004/10/9,H0,25,
112,2004/11/9,H0,-25,
112,2004/12/9,C0,3871.65,
112,2004/9/13,C1,-3871.65,
112,2004/9/29,A1,600,
112,2004/10/29,B1,-96000,
112,2004/10/30,A1,300,
112,2004/11/25,B0,-300,
112,2004/11/30,A1,300,
112,2004/12/24,A1,300,
112,2005/1/29,A1,300,
112,2005/2/26,A1,300,
112,2005/3/31,A1,300,
112,2005/4/30,A1,300,
112,2005/5/31,A1,300,
112,2005/6/30,A1,300,
112,2005/7/30,A1,300,
112,2005/12/8,H0,25,
112,2005/8/13,H0,-25,
112,2005/8/14,C0,182.65,
112,2005/8/15,C1,-182.65,
112,2005/8/31,A1,300,
112,2005/9/30,A1,300,
113,1997/1/31,A1,765,
113,1997/2/28,A1,780,
113,1997/3/27,A1,2565,
113,1997/4/30,A1,2515,
113,1997/5/31,A1,2530,
113,1997/6/27,A1,2545,
113,1997/6/30,C3,5079.98,
113,1997/6/30,H3,25,
113,1997/7/31,A1,2560,
113,1997/8/30,A1,2575,
113,1997/9/30,A1,2590,
113,1997/10/31,A1,2605,
113,1997/11/29,A1,2620,
113,1997/12/24,A1,2635,
113,1998/1/24,A1,2650,
113,1998/2/28,A1,2665,
113,1998/3/31,A1,2680,
113,1998/4/30,A1,2695,
113,1998/5/29,A1,2710,
113,1998/6/30,A1,2725,
113,1998/7/20,C0,6896.72,
113,1998/7/20,H0,25,
113,1998/7/31,A1,2740,
113,1998/8/29,A1,2755,
113,1998/9/30,A1,1562,
113,1998/10/31,A1,1520,
113,1998/11/28,A1,1540,
113,1998/12/24,A1,1560,
113,1999/1/30,A1,1580,
113,1999/2/27,A1,1500,
113,1999/3/31,A1,1530,
113,1999/4/30,A1,1560,
113,1999/5/29,A1,1590,
113,1999/6/30,A1,1620,
113,1999/7/19,C0,8952.3,
113,1999/7/19,H0,25,
113,1999/7/31,A1,1650,
113,1999/8/31,A1,1680,
113,1999/9/30,A1,1710,
113,1999/10/30,A1,1740,
113,1999/11/30,A1,1770,
113,1999/12/24,A1,1500,
113,2000/1/29,A1,600,
113,2000/1/2,B1,-30000,
113,2000/2/29,A1,600,
113,2000/3/31,A1,600,
113,2000/4/29,A1,600,
113,2000/5/31,A1,600,
113,2000/6/30,A1,600,
113,2000/7/29,A1,600,
113,2000/7/31,C0,9042.5,
113,2000/7/31,H0,25,
113,2000/4/9,B1,-162426,
115,1997/1/31,A1,1110,
115,1997/2/28,A1,1140,
115,1997/3/27,A1,1170,
115,1997/4/30,A1,1200,
115,1997/5/31,A1,1230,
115,1997/6/27,A1,1260,
115,1997/6/30,C3,4559.4,
115,1997/6/30,H3,25,
115,1997/7/31,A1,1290,
115,1997/9/9,A3,600,
115,1997/9/30,A1,50,
115,1997/3/10,A3,600,
115,1997/10/31,A1,700,
115,1997/11/29,A1,750,
115,1997/12/24,A1,800,
115,1998/1/24,A1,850,
115,1998/2/28,A1,900,
115,1998/3/31,A1,950,
115,1998/4/30,A1,1000,
115,1998/5/29,A1,1050,
115,1998/6/30,A1,1100,
115,1998/7/20,C0,5554.2,
115,1998/7/20,H0,25,
115,1998/7/31,A1,1150,
115,1998/8/29,A1,1200,
115,1998/9/30,A1,1250,
115,1998/10/31,A1,1300,
115,1998/11/28,A1,1350,
115,1998/12/24,A1,1400,
115,1999/1/30,A1,1450,
115,1999/2/27,A1,1500,
115,1999/3/31,A1,1550,
115,1999/4/30,A1,1600,
115,1999/5/29,A1,1650,
115,1999/6/30,A1,1700,
115,1999/7/19,C0,6657.1,
115,1999/7/19,H0,25,
115,1999/7/31,A1,1750,
115,1999/8/31,A1,960,
115,1999/9/30,A1,650,
115,1999/10/30,A1,700,
115,1999/11/30,A1,750,
115,1999/12/24,A1,800,
115,2000/1/29,A1,850,
115,2000/2/29,A1,900,
115,2000/3/31,A1,950,
115,2000/4/29,A1,1100,
115,2000/5/31,A1,550,
115,2000/6/30,A1,600,
115,2000/7/29,A1,650,
115,2000/7/31,C0,7960,
115,2000/7/31,H0,25,
115,2000/8/31,A1,700,
115,2000/9/30,A1,750,
115,2000/10/31,A1,800,
115,2000/11/30,A1,850,
115,2000/12/23,A1,900,
115,2001/1/20,A1,950,
115,2001/2/28,A1,1000,
115,2001/3/31,A1,1050,
115,2001/4/28,A1,1100,
115,2001/5/31,A1,1150,
115,2001/6/30,A1,1200,
115,2001/7/31,A1,1250,
115,2001/5/8,C0,9013.7,
115,2001/6/8,C1,-9013.7,
115,2001/7/8,H0,25,
115,2001/8/8,H0,-25,
115,2001/8/31,A1,500,
115,2001/9/30,A1,500,
115,2001/10/31,A1,500,
115,2001/11/30,A1,500,
115,2001/12/22,A1,500,
115,2002/1/31,A1,500,
115,2002/2/28,A1,500,
115,2002/3/28,A1,500,
115,2002/4/30,A1,500,
115,2002/5/31,A1,500,
115,2002/6/29,A1,500,
115,2002/7/31,A1,500,
115,2002/8/31,A1,500,
115,2002/4/9,C3,8046.8,
115,2002/6/9,C1,-8046.8,
115,2002/6/9,H0,25,
115,2002/7/9,H0,-25,
115,2002/9/28,A1,500,
115,2002/10/31,A1,500,
115,2002/11/30,A1,500,
115,2002/12/24,A1,500,
115,2003/1/25,A1,500,
115,2003/2/28,A1,500,
115,2003/3/29,A1,500,
115,2003/4/30,A1,500,
115,2003/5/31,A1,500,
115,2003/6/28,A1,500,
115,2003/7/31,A1,500,
115,2003/8/25,H0,25,
115,2003/8/26,H0,-25,
115,2003/8/27,C3,8349.9,
115,2003/8/28,C1,-8349.9,
115,2003/8/30,A1,500,
115,2003/9/30,A1,500,
115,2003/10/31,A1,500,
115,2003/11/29,A1,500,
115,2003/12/24,A1,500,
115,2004/1/17,A1,500,
115,2004/2/28,A1,500,
115,2004/3/31,A1,500,
115,2004/4/30,A1,500,
115,2004/5/29,A1,500,
115,2004/6/30,A1,500,
115,2004/7/31,A1,500,
115,2004/8/31,A1,500,
115,2004/10/9,H0,25,
115,2004/11/9,H0,-25,
115,2004/12/9,C0,6919.92,
115,2004/9/13,C1,-6869.92,
115,2004/9/14,C0,-50,
115,2004/9/29,A1,500,
115,2004/10/30,A1,500,
115,2004/11/30,A1,500,
115,2004/12/24,A1,500,
115,2005/1/29,A1,500,
115,2005/2/26,A1,500,
115,2005/3/31,A1,500,
115,2005/4/30,A1,500,
115,2005/5/31,A1,500,
115,2005/6/30,A1,500,
115,2005/7/30,A1,500,
115,2005/12/8,H0,25,
115,2005/8/13,H0,-25,
115,2005/8/14,C0,7159.92,
115,2005/8/15,C1,-7159.92,
115,2005/8/31,A1,500,
115,2005/9/30,A1,500,
117,1997/1/31,A1,300,
117,1997/2/28,A1,300,
117,1997/3/27,A1,300,
117,1997/8/4,B1,-30000,
117,1997/6/30,C3,2958.6,
117,1997/6/30,H3,25,
117,1997/9/30,A1,25633.95,
117,1997/10/16,B1,-77879.15,
121,1997/1/31,A2,720,
121,1997/2/28,A2,760,
121,1997/3/27,A2,800,
121,1997/4/30,A2,840,
121,1997/5/31,A2,880,
121,1997/6/27,A2,920,
121,1997/6/30,C3,2528.35,
121,1997/6/30,H3,25,
121,1997/7/31,A2,960,
121,1997/8/14,A3,1500,
121,1997/8/30,A2,1000,
121,1997/9/29,A3,1500,
121,1997/9/30,A2,1040,
121,1997/10/30,A3,1500,
121,1997/10/31,A2,1080,
121,1997/3/11,A3,1200,
121,1997/11/29,A2,1120,
121,1997/12/24,A2,1160,
121,1998/1/24,A2,45,
121,1998/2/28,A1,455,
121,1998/2/28,A2,94,
121,1998/3/31,A2,45,
121,1998/4/29,A3,500,
121,1998/4/30,A1,655,
121,1998/4/30,A2,95,
121,1998/5/29,A1,655,
121,1998/5/29,A2,145,
121,1998/6/30,A2,195,
121,1998/7/20,C0,3535.45,
121,1998/7/20,H0,25,
121,1998/7/31,A1,655,
121,1998/7/31,A2,245,
121,1998/8/29,A1,655,
121,1998/8/29,A2,295,
121,1998/9/30,A2,345,
121,1998/10/31,A1,655,
121,1998/10/31,A2,395,
121,1998/11/28,A2,445,
121,1998/12/24,A1,250,
121,1998/12/24,A2,350,
121,1999/1/30,A1,250,
121,1999/1/31,A2,400,
121,1999/2/27,A1,250,
121,1999/2/27,A2,450,
121,1999/3/31,A1,250,
121,1999/3/31,A2,500,
121,1999/4/30,A1,250,
121,1999/4/30,A2,550,
121,1999/5/29,A1,250,
121,1999/5/29,A2,600,
121,1999/6/30,A1,250,
121,1999/6/30,A2,650,
121,1999/7/19,C0,4320.5,
121,1999/7/19,H0,25,
121,1999/7/31,A1,250,
121,1999/7/31,A2,700,
121,1999/8/31,A1,250,
121,1999/8/31,A2,750,
121,1999/9/30,A1,250,
121,1999/9/30,A2,800,
121,1999/10/30,A1,250,
121,1999/10/30,A2,850,
121,1999/11/30,A1,250,
121,1999/11/30,A2,900,
121,1999/12/24,A1,250,
121,1999/12/24,A2,950,
121,2000/1/29,A1,250,
121,2000/1/29,A2,1000,
121,2000/2/24,A3,1000,
121,2000/2/29,A1,250,
121,2000/2/29,A2,1050,
121,2000/3/31,A1,250,
121,2000/3/31,A2,1100,
121,2000/4/29,A1,250,
121,2000/4/29,A2,1150,
121,2000/5/31,A1,250,
121,2000/5/31,A2,1200,
121,2000/6/30,A1,250,
121,2000/6/30,A2,1250,
121,2000/7/29,A1,550,
121,2000/7/29,A2,50,
121,2000/7/31,C0,5257.3,
121,2000/7/31,H0,25,
121,2000/8/31,A1,550,
121,2000/8/31,A2,250,
121,2000/9/30,A1,550,
121,2000/9/30,A2,300,
121,2000/10/31,A1,550,
121,2000/10/31,A2,350,
121,2000/11/30,A1,550,
121,2000/11/30,A2,400,
121,2000/12/23,A1,550,
121,2000/12/23,A2,450,
121,2001/1/20,A1,550,
121,2001/1/20,A2,500,
121,2001/2/28,A1,550,
121,2001/2/28,A2,550,
121,2001/3/31,A1,550,
121,2001/3/31,A2,600,
121,2001/4/28,A1,550,
121,2001/4/28,A2,650,
121,2001/5/31,A1,550,
121,2001/5/31,A2,700,
121,2001/6/30,A1,550,
121,2001/6/30,A2,750,
121,2001/7/31,A1,550,
121,2001/7/31,A2,800,
121,2001/5/8,C0,6414.4,
121,2001/6/8,C1,-6414.4,
121,2001/7/8,H0,25,
121,2001/8/8,H0,-25,
121,2001/8/31,A2,21,
121,2001/9/30,A2,976,
121,2001/10/31,A2,1026,
121,2001/11/30,A2,750,
121,2001/12/22,A2,800,
121,2002/1/31,A2,850,
121,2002/2/28,A2,900,
121,2002/3/28,A2,950,
121,2002/4/30,A2,1000,
121,2002/5/31,A2,8100,
121,2002/6/14,B1,-8100,
121,2002/6/29,A1,500,
121,2002/2/8,B0,-58299.4,
121,2002/2/8,B1,-61700.6,
121,2002/4/9,C3,5959.8,
121,2002/6/9,C1,-5959.8,
121,2002/6/9,H0,25,
121,2002/7/9,H0,-25,
121,2002/3/10,B1,-3700,
121,2002/11/15,B1,-10.7,
124,1997/1/31,A1,840,
124,1997/2/28,A1,880,
124,1997/3/27,A1,920,
124,1997/4/30,A1,960,
124,1997/5/31,A1,1000,
124,1997/6/27,A1,1040,
124,1997/6/30,C3,3818.6,
124,1997/6/30,H3,25,
124,1997/7/31,A1,1010,
124,1997/8/30,A1,650,
124,1997/9/30,A1,700,
124,1997/10/31,A1,750,
124,1997/11/29,A1,800,
124,1997/12/24,A1,850,
124,1998/1/24,A1,900,
124,1998/2/28,A1,950,
124,1998/3/31,A1,1000,
124,1998/4/30,A1,1050,
124,1998/5/29,A1,1100,
124,1998/6/30,A1,1150,
124,1998/7/20,C0,4670.3,
124,1998/7/20,H0,25,
124,1998/7/31,A1,1200,
124,1998/8/29,A1,600,
124,1998/9/30,A1,650,
124,1998/10/31,A1,700,
124,1998/11/28,A1,750,
124,1998/12/24,A1,800,
124,1999/1/30,A1,850,
124,1999/2/27,A1,900,
124,1999/3/31,A1,950,
124,1999/4/30,A1,1000,
124,1999/5/29,A1,1050,
124,1999/6/30,A1,1100,
